frequency,word,year
0.00016910176138860733,iranian,1980
9.658763801536773e-05,iraq,1980
7.427560005437091e-05,iraqi,1980
8.80738340565663e-06,iron,1980
0.0003176529614973491,issue,1980
0.00022429469739738883,j,1980
0.00010656933920844524,james,1980
9.453258188738117e-05,japan,1980
9.277110520624984e-05,japanese,1980
4.110112255973093e-06,jerome,1980
0.00021284509897003524,jersey,1980
8.308298346002754e-05,jet,1980
0.00018554221041249967,job,1980
8.80738340565663e-06,john f,1980
3.0238683026087764e-05,johnson,1980
4.403691702828315e-06,johnson s,1980
6.634895498927995e-05,jones,1980
4.139470200658616e-05,jordan,1980
0.00019376243492444587,jr,1980
0.00023163418356876933,judge,1980
8.308298346002754e-05,jury,1980
0.00016851460249489686,justice,1980
3.2293739154074316e-06,kaiser,1980
1.790834625816848e-05,kansa,1980
1.4678972342761049e-06,kellogg,1980
8.66059368222902e-05,kennedy,1980
6.752327277670083e-06,kennedy s,1980
0.00042510303904636003,kicker,1980
2.0550561279865467e-06,kicker baseball,1980
2.93579446855221e-07,kicker big,1980
2.93579446855221e-07,kicker book,1980
2.93579446855221e-07,kicker economic,1980
2.93579446855221e-07,kicker money,1980
5.87158893710442e-07,kicker music,1980
4.110112255973093e-06,kicker new,1980
5.87158893710442e-07,kicker new jersey,1980
1.0275280639932733e-05,kicker news,1980
5.87158893710442e-07,kicker news analysis,1980
1.174317787420884e-06,kicker pro,1980
5.87158893710442e-07,kicker state,1980
5.87158893710442e-07,kicker theater,1980
4.961492651853235e-05,killing,1980
1.0275280639932733e-05,kissinger,1980
0.00016998249972917295,koch,1980
3.3174477494639976e-05,korea,1980
2.4367094088983345e-05,korean,1980
1.174317787420884e-06,korean war,1980
0.00020521203335179948,l,1980
4.110112255973094e-05,la,1980
5.87158893710442e-07,laguardia,1980
1.174317787420884e-06,lansing,1980
1.4678972342761049e-06,lao,1980
9.012889018455285e-05,latest,1980
3.141300081350865e-05,latin,1980
0.000316185064263073,law,1980
0.00020345055667066812,le,1980
0.000779747010847467,lead,1980
0.00048117671339570724,leader,1980
9.834911469649903e-05,league,1980
5.87158893710442e-07,league nation,1980
0.00010745007754901088,lebanon,1980
0.00011126661035812876,led,1980
9.746837635593338e-05,legal,1980
5.225714154022934e-05,legislative,1980
7.633065618235747e-06,lehman,1980
6.047736605217553e-05,let,1980
9.394542299367073e-06,levy,1980
0.0002865335401306957,life,1980
9.012889018455285e-05,light,1980
6.811043167041127e-05,limit,1980
2.93579446855221e-07,lindbergh,1980
6.165168383959641e-06,lindsay,1980
0.00019787254718041893,line,1980
1.4091813449050607e-05,liquor,1980
5.812873047733376e-05,list,1980
0.0001787898831348296,little,1980
6.311958107387252e-05,live,1980
0.00021079004284204868,loan,1980
0.00014150529338421652,local,1980
7.54499178417918e-05,london,1980
0.00034759806507658167,long,1980
0.00011302808703926008,look,1980
5.284430043393978e-05,looking,1980
0.00018260641594394745,loss,1980
0.0001133216664861153,lost,1980
4.579839370941448e-05,love,1980
6.840401111726651e-05,low,1980
9.394542299367073e-06,madrid,1980
0.0039049002226212944,main,1980
4.227544034715183e-05,main business,1980
3.6697430856902617e-05,main business digest,1980
0.00010568860086787956,main correction,1980
2.877078579181166e-05,main inside,1980
9.482616133423638e-05,main new,1980
8.807383405656629e-07,main review,1980
1.174317787420884e-06,main trump,1980
0.00010862439533643176,main u,1980
0.00010656933920844524,main u s,1980
4.403691702828315e-06,main world,1980
0.0004615068904564073,major,1980
0.00033262551328696536,make,1980
7.779855341663357e-05,maker,1980
0.00012653274159460026,making,1980
0.0002087349867140621,man,1980
4.873418817796669e-05,marine,1980
0.00039016708487058866,market,1980
8.513803958801409e-06,marshal,1980
1.1449598427353618e-05,marshall,1980
2.0550561279865467e-06,mccarthy,1980
2.642215021696989e-06,mcgovern,1980
2.289919685470724e-05,meat,1980
2.7302888557535558e-05,medium,1980
0.00012506484436032418,meet,1980
3.816532809117874e-06,mellon,1980
0.00017438619143200128,men,1980
5.783515103047854e-05,merger,1980
0.00011126661035812876,met,1980
0.00017702840645369825,metropolitan,1980
5.137640319966368e-05,mets,1980
2.4660673535838564e-05,mexican,1980
5.72479921367681e-05,middle east,1980
1.438539289590583e-05,mideast,1980
0.00036844220580330237,military,1980
1.3211075108484945e-05,miner,1980
0.00024631315591153044,money,1980
1.8495505151878926e-05,moon,1980
6.957832890468738e-05,mortgage,1980
6.54682166487143e-05,movie,1980
2.93579446855221e-07,movie review,1980
2.93579446855221e-07,mr clinton,1980
0.0002419094642087021,mr reagan,1980
8.689951626914542e-05,murder,1980
9.335826409996028e-05,museum,1980
9.952343248391992e-05,music,1980
3.141300081350865e-05,musical,1980
5.87158893710442e-07,mussolini,1980
0.00023310208080304547,n,1980
4.344975813457271e-05,n j,1980
1.2623916214774502e-05,nationalist,1980
2.5834991323259453e-05,nato,1980
1.2330336767919282e-05,nazi,1980
0.00013768876057509866,need,1980
1.4678972342761049e-06,negro,1980
6.576179609556951e-05,net,1980
5.4018618221360664e-05,network,1980
4.697271149683536e-06,neutral,1980
0.002808380988617044,new,1980
3.816532809117874e-06,new deal,1980
0.0001520741534710045,new jersey,1980
0.0011511250111193214,new york,1980
0.00037079084137814415,new york city,1980
0.0003740202152935516,news,1980
5.0789244305953225e-05,news analysis,1980
0.00010011059137763035,news summary,1980
1.790834625816848e-05,nixon,1980
3.816532809117874e-06,nixon administration,1980
2.9357944685522098e-06,nixon s,1980
3.434879528206086e-05,nominee,1980
0.0001520741534710045,north,1980
2.025698183301025e-05,notebook,1980
3.434879528206086e-05,novel,1980
0.0001914137993496041,nuclear,1980
0.0002348635574841768,number,1980
4.403691702828315e-06,nyt,1980
2.93579446855221e-07,nyt main,1980
0.0001705696586228834,o,1980
2.93579446855221e-07,o dwyer,1980
3.4935954175771296e-05,o p,1980
2.93579446855221e-07,odell,1980
1.9963402386155027e-05,offensive,1980
0.00018260641594394745,offer,1980
0.0005349017521702127,oil,1980
0.00024220304365555733,old,1980
1.3798234002195388e-05,op-ed,1980
0.00021079004284204868,open,1980
7.427560005437091e-05,opera,1980
4.198186090029661e-05,opinion,1980
0.0001805513598159609,order,1980
0.00010099132971819602,owner,1980
0.00026950593221309287,p,1980
2.642215021696989e-05,pacific,1980
0.0004673784793935118,page,1980
0.00017233113530401472,page a1,1980
2.5247832429549005e-05,pakistan,1980
1.6146869577037155e-05,palestine,1980
6.42938988612934e-05,palestinian,1980
4.990850596538757e-06,panic,1980
0.00020521203335179948,park,1980
0.00036227703741934273,party,1980
0.0001426796111716374,past,1980
2.877078579181166e-05,path,1980
0.00016176227521722678,pay,1980
6.693611388299038e-05,payment,1980
7.28077028200948e-05,peace,1980
3.111942136665343e-05,peking,1980
3.434879528206086e-05,pennsylvania,1980
0.0008854356117153465,percent,1980
0.00013651444278767777,period,1980
1.174317787420884e-06,pershing,1980
1.0862439533643176e-05,pier,1980
0.0005877460526041526,plan,1980
0.00010451428308045867,plane,1980
2.0550561279865467e-06,platt,1980
0.00014708330287446572,play,1980
8.220224511946186e-05,player,1980
0.00021578089343858746,poland,1980
0.0002950473440894971,police,1980
0.00034759806507658167,policy,1980
0.00014796404121503138,polish,1980
0.000298863876898615,political,1980
0.00011567030206095708,politics,1980
5.372503877450544e-05,pope,1980
0.00021079004284204868,power,1980
0.0012362630507073355,president,1980
1.82019257050237e-05,president bush,1980
0.00021137720173575915,president carter,1980
2.93579446855221e-07,president coolidge,1980
8.807383405656629e-07,president eisenhower,1980
4.110112255973093e-06,president ford,1980
1.174317787420884e-06,president johnson,1980
8.807383405656629e-07,president kennedy,1980
4.110112255973093e-06,president nixon,1980
5.87158893710442e-07,president nixon s,1980
0.0002824234278747226,president reagan,1980
5.87158893710442e-07,president roosevelt,1980
5.87158893710442e-07,president truman,1980
0.00014356034951220308,presidential,1980
0.0001059821803147348,pressure,1980
0.0005663147529837213,price,1980
2.4073514642128126e-05,prince,1980
1.761476681131326e-05,print,1980
3.787174864432351e-05,prisoner,1980
0.0001629365930046477,private,1980
1.4972551789616269e-05,pro,1980
0.00029416660574893143,problem,1980
0.0001520741534710045,production,1980
0.00011508314316724664,profit,1980
0.0004444792825388046,program,1980
6.752327277670083e-06,prohibition,1980
0.00015794574240810889,project,1980
8.807383405656631e-05,property,1980
4.7266290943690585e-05,prosecutor,1980
0.00037372663584669626,public,1980
3.757816919746829e-05,push,1980
0.00016616596692005508,quarter,1980
8.484446014115888e-05,queen,1980
0.00018554221041249967,question,1980
0.00012271620878548235,quotation,1980
0.0001174317787420884,quotation day,1980
0.0001635237518983581,r,1980
2.93579446855221e-07,r f,1980
0.00013328506887227032,race,1980
2.7596468004390773e-05,racial,1980
7.310128226695002e-05,radio,1980
4.227544034715183e-05,rail,1980
0.0001004041708244856,raise,1980
0.0005848102581356003,rate,1980
6.987190835154259e-05,reach,1980
0.001138501094904547,reagan,1980
0.00016792744360118642,reagan administration,1980
0.0001884780048810519,reagan s,1980
9.394542299367071e-05,real,1980
2.23120379609968e-05,reality,1980
5.137640319966368e-05,rebel,1980
0.0001344593866596912,recession,1980
0.00020961572505462782,record,1980
8.455088069430365e-05,recovery,1980
5.87158893710442e-07,red army,1980
9.570689967480203e-05,reduction,1980
1.6440449023892374e-05,regulator,1980
1.174317787420884e-06,reich,1980
5.284430043393978e-05,relief,1980
2.93579446855221e-07,reparation,1980
8.80738340565663e-06,repeal,1980
0.0003913414026580096,report,1980
0.00031589148481621777,republican,1980
4.198186090029661e-05,retailer,1980
0.00014062455504365083,return,1980
3.0238683026087764e-05,rev,1980
6.634895498927995e-05,review,1980
1.4678972342761049e-06,review main,1980
4.990850596538757e-06,rhodesia,1980
0.0002944601851957867,right,1980
0.0002181295290134292,rise,1980
8.983531073769763e-05,rising,1980
4.961492651853235e-05,risk,1980
3.581669251633696e-05,rival,1980
8.66059368222902e-05,road,1980
2.2605617407852015e-05,rockefeller,1980
0.00015001909734301794,role,1980
5.87158893710442e-07,romney,1980
0.00016146869577037155,ronald,1980
0.0001520741534710045,ronald reagan,1980
2.055056127986547e-05,roosevelt,1980
1.4678972342761049e-06,roosevelt s,1980
0.0001426796111716374,rose,1980
4.110112255973093e-06,rudolph,1980
2.9357944685522098e-06,rudolph w,1980
2.642215021696989e-06,rudolph w giuliani,1980
0.00018348715428451312,rule,1980
0.00015589068628012236,run,1980
4.697271149683536e-06,russia,1980
4.932134707167713e-05,russian,1980
0.006009864856573229,s,1980
6.370673996758295e-05,s new,1980
7.926645065090966e-06,s notebook,1980
1.9376243492444586e-05,sadat,1980
7.662423562921268e-05,safety,1980
0.0001174317787420884,said yesterday,1980
1.4678972342761049e-06,saigon,1980
0.00034789164452343687,sale,1980
0.0001118537692518392,salvador,1980
1.6146869577037155e-05,samuel,1980
1.467897234276105e-05,satellite,1980
8.807383405656631e-05,saturday,1980
0.00012917495661629724,saudi,1980
0.00010862439533643176,saving,1980
0.0006080030344371628,say,1980
1.8789084598734145e-05,scandal,1980
5.02020854122428e-05,scene,1980
0.0004071946927881916,school,1980
5.5192936008781546e-05,search,1980
0.0001776155653474087,season,1980
6.840401111726651e-05,secret,1980
0.0001200739937637854,secretary state,1980
2.1724879067286354e-05,sector,1980
0.00022400111795053363,security,1980
0.0001494319384493075,seek,1980
9.335826409996028e-05,seeking,1980
0.00012741347993516593,seen,1980
0.0003044418863888642,senate,1980
4.9908505965387565e-05,sense,1980
7.045906724525304e-05,sept,1980
1.174317787420884e-06,sept 11,1980
0.00012653274159460026,series,1980
0.0003000381946860359,service,1980
0.00027038667055365856,set,1980
0.00018554221041249967,share,1980
1.6146869577037155e-05,shell,1980
8.807383405656631e-05,shift,1980
5.049566485909801e-05,shortage,1980
0.00012506484436032418,sign,1980
0.00010099132971819602,site,1980
0.00018260641594394745,small,1980
6.488105775500384e-05,smith,1980
0.00013798234002195388,social,1980
0.0002524783242954901,south,1980
5.87158893710442e-07,south vietnam,1980
2.93579446855221e-07,south vietnamese,1980
0.00013592728389396732,space,1980
2.4073514642128126e-05,spain,1980
4.403691702828315e-06,sport time,1980
1.2623916214774502e-05,st louis,1980
4.286259924086226e-05,stadium,1980
7.838571231034401e-05,stage,1980
8.1027927332041e-05,standard,1980
6.400031941443817e-05,star,1980
0.00013886307836251955,start,1980
0.001935569293116472,state,1980
8.807383405656629e-07,state art,1980
0.00016675312581376553,statement,1980
0.00012477126491346893,steel,1980
0.00011302808703926008,step,1980
2.9357944685522098e-06,stevenson,1980
7.13398055858187e-05,stop,1980
0.00010422070363360344,store,1980
6.517463720185906e-05,story,1980
0.00022693691241908585,strike,1980
5.489935656192633e-05,struggle,1980
0.00017497335032571172,student,1980
0.00018231283649709223,study,1980
2.9357944685522098e-06,sub,1980
2.4073514642128126e-05,subcommittee,1980
1.4972551789616269e-05,submarine,1980
8.572519848172453e-05,subway,1980
6.488105775500384e-05,success,1980
2.642215021696989e-06,suez,1980
0.00010656933920844524,summary,1980
0.0001629365930046477,summer,1980
2.0550561279865467e-06,sunk,1980
0.00019493675271186679,support,1980
4.7559870390545794e-05,syria,1980
0.000579232248645351,t,1980
5.87158893710442e-07,taft,1980
9.834911469649903e-05,taking,1980
0.0002912308112803792,talk,1980
2.93579446855221e-07,tammany,1980
3.464237472891608e-05,tank,1980
7.633065618235747e-06,tariff,1980
0.0005363696494044888,tax,1980
7.368844116066047e-05,teacher,1980
1.0862439533643176e-05,teamster,1980
1.4678972342761049e-06,tech,1980
7.515633839493658e-05,technology,1980
0.00016939534083546253,television,1980
8.367014235373799e-05,tell,1980
3.64038514100474e-05,terrorist,1980
0.0001256520032540346,test,1980
7.368844116066047e-05,texas,1980
0.00012535842380717937,theater,1980
6.194526328645163e-05,thomas,1980
0.00015148699457729405,thousand,1980
9.306468465310507e-05,threat,1980
0.00011273450759240488,thursday,1980
8.220224511946186e-05,tie,1980
0.0008402243768996426,time,1980
4.6972711496835356e-05,title,1980
3.5229533622626518e-06,tito,1980
3.6697430856902617e-05,ton,1980
4.579839370941448e-05,track,1980
0.00019200095824331454,trade,1980
9.394542299367071e-05,traffic,1980
0.00011097303091127354,transit,1980
2.9357944685522098e-06,trench,1980
8.807383405656629e-07,trolley,1980
8.95417312908424e-05,troop,1980
5.196356209337412e-05,trouble,1980
7.633065618235747e-06,truce,1980
1.0862439533643176e-05,trump,1980
5.87158893710442e-07,trump s,1980
4.961492651853235e-05,trust,1980
8.689951626914542e-05,try,1980
0.00010245922695247212,trying,1980
0.00011831251708265408,turn,1980
5.02020854122428e-05,tv,1980
0.0006649574471270756,u,1980
0.0005075988636126772,u s,1980
8.807383405656629e-07,u-boat,1980
5.049566485909801e-05,unemployment,1980
0.00043919485249541065,union,1980
0.00011009229257070788,unit,1980
0.00016528522857948942,university,1980
0.00022605617407852016,use,1980
0.00017820272424111914,used,1980
6.253242218016209e-05,using,1980
5.225714154022934e-05,utility,1980
4.873418817796669e-05,v,1980
4.403691702828315e-06,vanderbilt,1980
2.8183626898101214e-05,veto,1980
1.9963402386155027e-05,video,1980
2.23120379609968e-05,vietnam,1980
0.00016528522857948942,view,1980
4.110112255973093e-06,villa,1980
5.0789244305953225e-05,voice,1980
7.633065618235747e-06,von,1980
0.00022781765075965152,vote,1980
8.014718899147533e-05,voter,1980
0.00012418410601975846,w,1980
2.642215021696989e-06,w giuliani,1980
2.0550561279865467e-06,wa learned,1980
8.80738340565663e-06,wagner,1980
9.10096285251185e-06,walker,1980
0.00013416580721283602,wall,1980
8.249582456631708e-05,wall street,1980
5.284430043393978e-06,wallace,1980
0.00012800063882887638,want,1980
0.00021695521122600832,war,1980
6.458747830814863e-06,warship,1980
0.00037431379474040676,washington,1980
6.458747830814863e-06,washington april,1980
8.220224511946187e-06,washington dec,1980
9.10096285251185e-06,washington feb,1980
9.981701193077514e-06,washington jan,1980
4.403691702828315e-06,washington july,1980
7.926645065090966e-06,washington june,1980
9.688121746222293e-06,washington march,1980
6.458747830814863e-06,washington nov,1980
5.578009490249199e-06,washington oct,1980
5.578009490249199e-06,washington sept,1980
3.2880898047784754e-05,watch,1980
5.8715889371044195e-06,watergate,1980
0.00037783674810266943,way,1980
2.642215021696989e-06,web,1980
4.286259924086226e-05,welfare,1980
0.00032646034490300583,west,1980
0.00014796404121503138,western,1980
4.990850596538757e-06,wet,1980
1.2623916214774502e-05,wheel,1980
0.0003690293646970128,white,1980
0.00022047816458827094,white house,1980
2.9357944685522098e-06,whitman,1980
5.87158893710442e-07,willkie,1980
2.7596468004390773e-05,wilson,1980
4.990850596538757e-06,wilson s,1980
0.0001508998356835836,win,1980
2.93579446855221e-07,wireless,1980
0.00026510224051026456,woman,1980
0.00016499164913263417,won,1980
8.484446014115888e-05,word,1980
0.00032088233541275663,work,1980
0.00022781765075965152,worker,1980
8.807383405656629e-07,world business,1980
7.104622613896348e-05,writer,1980
7.926645065090966e-06,yacht,1980
8.337656290688276e-05,year old,1980
0.0008193802361729218,yesterday,1980
0.0011590516561844125,york,1980
0.00037108442082499935,york city,1980
0.00012418410601975846,young,1980
3.816532809117874e-06,yugoslav,1980
0.00028921457354567025,-,2010
0.0001249736873907825,- review,2010
0.0001249736873907825,- review main,2010
9.807834577153233e-05,11,2010
2.1516273295400138e-06,1980,2010
4.482556936541697e-06,1981,2010
3.2274409943100213e-06,1982,2010
5.379068323850037e-06,1996,2010
6.8134865435433785e-06,2000,2010
0.00010184369359822736,2010,2010
1.3985577642010095e-05,29,2010
0.00018432274123059456,8216,2010
0.000744463056020845,8217,2010
0.00046457220090318136,8217 s,2010
0.00010022997310107232,8220,2010
0.000100409275378534,8221,2010
9.825764804899399e-05,9,2010
7.172091098466716e-07,a3,2010
2.4385109734786827e-05,accident,2010
7.512765425643883e-05,according,2010
0.00016190995654788608,act,2010
0.00011762229401485412,action,2010
0.00010256090270807403,ad,2010
0.00010955369152907906,add,2010
4.608068530764864e-05,advance,2010
0.00010220229815315068,afghan,2010
0.0001629857702126561,age,2010
0.00013752484681309925,agency,2010
0.00014702786751856766,aid,2010
0.00010650555281223072,aim,2010
7.172091098466715e-05,airline,2010
4.661859214003363e-06,airplane,2010
3.9446501041566934e-06,algerian,2010
6.454881988620043e-06,allied,2010
9.969206626868734e-05,ally,2010
0.00010578834370238404,amazon,2010
0.0002187487785032348,america,2010
0.0005832703085828057,american,2010
0.00012587019877809084,amid,2010
0.00024940946794917997,analysis,2010
0.00010919508697415573,analysis print,2010
0.00010919508697415573,analysis print headline,2010
0.00019149483232906128,apple,2010
6.042486750458207e-05,army,2010
0.0006381368054860759,art,2010
1.2909763977240085e-05,arthur,2010
2.3309296070016817e-06,artillery,2010
0.00015886181783103772,artist,2010
2.707464389671185e-05,asia,2010
5.41492877934237e-05,assault,2010
8.068602485775054e-06,associated,2010
1.810953002362845e-05,association,2010
3.765347826695025e-06,astronaut,2010
6.8134865435433785e-06,atomic,2010
0.00023094133337062822,attack,2010
2.6536737064326847e-05,attorney general,2010
4.482556936541697e-06,austria,2010
2.8688364393866863e-06,austrian,2010
1.810953002362845e-05,average,2010
0.00014935879712556932,away,2010
8.965113873083393e-07,axis,2010
0.00017481972052512618,b,2010
0.00010722276192207738,bad,2010
7.889300208313385e-06,badly,2010
0.00010650555281223072,ballet,2010
1.5240693584241767e-05,baltimore,2010
5.379068323850036e-07,bandit,2010
0.0004943363789618184,bank,2010
4.482556936541697e-05,banker,2010
3.7653478266950254e-05,banking,2010
4.1239523816183614e-05,base,2010
0.00011762229401485412,baseball,2010
0.0002148041283990781,battle,2010
1.8647436856013454e-05,beer,2010
4.3032546590800276e-06,beirut,2010
5.0204637689267e-06,belgian,2010
6.096277433696707e-06,belgium,2010
0.0001048918323150757,benefit,2010
1.828883230109012e-05,berlin,2010
0.00019257064599383132,best,2010
0.00013698693998071424,better,2010
0.00010291950726299736,bid,2010
0.000632219830329841,big,2010
0.00010865718014177071,big city,2010
1.1116741202623407e-05,bishop,2010
0.00018199181162359288,black,2010
6.006626294965874e-05,bloomberg,2010
3.9087896486643594e-05,blow,2010
1.255115942231675e-06,bombed,2010
9.14441615054506e-06,bomber,2010
3.101929400086854e-05,bombing,2010
0.00011421555074308242,bond,2010
2.2233482405246814e-05,bonus,2010
0.000789826532218647,book,2010
0.0003406743271771689,book time,2010
0.00016926134992381446,book time print,2010
7.709997930851717e-05,border,2010
0.00010542973914746072,break,2010
5.5583706013117035e-06,briefing,2010
0.00010166439132076569,british,2010
0.00014971740168049266,broadway,2010
0.00017087507042096948,brooklyn,2010
0.00012192554867393415,budget,2010
5.379068323850036e-07,burglar,2010
3.586045549233357e-07,burma,2010
5.379068323850037e-06,burned,2010
5.199766046388368e-05,bush,2010
0.00011098810974877241,buy,2010
1.0758136647700069e-06,byrd,2010
0.0003765347826695025,c,2010
1.255115942231675e-05,cairo,2010
0.00011421555074308242,california,2010
7.709997930851719e-06,cambodia,2010
1.613720497155011e-06,cambodian,2010
0.00022645877643408653,campaign,2010
7.172091098466714e-06,canal,2010
0.00010363671637284404,candidate,2010
2.8688364393866857e-05,capture,2010
1.7213018636320114e-05,captured,2010
0.00023381016981001489,car,2010
0.00022843110148616484,care,2010
0.00010847787786430906,career,2010
6.8134865435433785e-06,carey,2010
3.7653478266950254e-05,carnegie,2010
2.0619761908091807e-05,carrier,2010
1.2192554867393414e-05,carter,2010
1.4344182196933432e-06,carter s,2010
0.0004009198924042893,case,2010
0.00010309880954045902,cash,2010
8.068602485775054e-06,castro,2010
2.7433248451635184e-05,catholic,2010
0.00024725784061964,center,2010
0.00011708438718246912,central,2010
0.00015868251555357604,challenge,2010
8.965113873083394e-06,chancellor,2010
0.0002884973644358236,change,2010
0.00012282206006124252,charge,2010
5.52251014581937e-05,charged,2010
0.00028347690066689687,chief,2010
6.777626088051045e-05,chief executive,2010
0.0003083999172340687,child,2010
0.00011349834163323577,child s,2010
0.0005022256791701316,china,2010
0.00011296043480085076,china s,2010
0.00015653088822403604,chinese,2010
6.114207661442874e-05,church,2010
5.379068323850036e-07,cio,2010
0.0007959228096523438,city,2010
0.00011421555074308242,claim,2010
2.169557557286181e-05,cleveland,2010
0.00017768855696451285,clinton,2010
0.0001289183374949392,close,2010
4.2315337480953614e-05,code,2010
0.00017607483646735783,college,2010
9.323718428006727e-06,collision,2010
3.2633014498023554e-05,column,2010
0.0002694913230248868,come,2010
0.00011278113252338909,comedy,2010
0.00017481972052512618,common,2010
0.00012461508283585914,common sense,2010
0.0006747144700882563,company,2010
6.293509938904542e-05,company s,2010
6.956928365512712e-05,computer,2010
0.00012246345550631914,concern,2010
4.482556936541697e-06,congo,2010
0.00011672578262754578,congress,2010
0.00013985577642010096,consumer,2010
0.0036785655244035782,content,2010
0.003649877160009711,content kicker,2010
0.00017553692963497285,content kicker book,2010
0.00024833365428441,content kicker critic,2010
0.00010578834370238404,content kicker news,2010
0.0009054765011814226,content kicker print,2010
0.0001059676459798457,content kicker theater,2010
0.0001439797288017193,control,2010
5.379068323850036e-07,coolidge,2010
4.0522314706336934e-05,corporation,2010
6.8134865435433785e-06,correction,2010
0.00021946598761308147,cost,2010
0.0003021243375229104,country,2010
3.209510766563855e-05,county,2010
0.00030875852178899213,court,2010
0.00010076787993345734,credit,2010
8.212044307744388e-05,crime,2010
0.00030033131474829365,crisis,2010
0.0006530188945153944,critic,2010
0.0004692340601171848,critic s,2010
0.0004631377826834881,critic s notebook,2010
3.854998965425859e-05,cuba,2010
2.133697101793848e-05,cuban,2010
0.00010955369152907906,culture,2010
0.0002621399296489584,cut,2010
0.0001821711139010545,d,2010
7.172091098466716e-07,d eisenhower,2010
3.9446501041566934e-05,daily,2010
0.0001394971718651776,dance,2010
0.000201356457589453,data,2010
0.00011959461906693248,david,2010
2.2233482405246814e-05,davis,2010
1.793022774616679e-07,dawes,2010
0.0004640342940707964,deal,2010
0.00015079321534526268,dealbook,2010
0.0002463613292323316,death,2010
0.00018755018222490458,debate,2010
0.00024259598140563663,debt,2010
0.00015240693584241767,decade,2010
0.00011260183024592742,decision,2010
9.861625260391734e-06,declares,2010
5.163905590896034e-05,decline,2010
0.00015939972466342273,democrat,2010
7.53069565339005e-06,demonstration,2010
0.00015151042445510934,despite,2010
7.172091098466716e-07,destroyer,2010
1.577860041662677e-05,detective,2010
1.0758136647700069e-06,digest,2010
0.00010776066875446238,digital,2010
0.00016262716565773274,director,2010
0.00010919508697415573,doctor,2010
8.965113873083393e-07,dole,2010
5.9169751562350384e-06,dominican,2010
0.00016262716565773274,don,2010
0.00013806275364548426,don t,2010
0.00012820112838509253,donald,2010
1.2909763977240085e-05,dow,2010
0.00010148508904330402,dream,2010
2.6895341619250184e-06,drowned,2010
0.0002922627122625186,drug,2010
1.595790269408844e-05,dry,2010
2.6895341619250184e-06,dwight,2010
7.172091098466716e-07,dwight d,2010
7.172091098466716e-07,dwight d eisenhower,2010
1.0758136647700069e-06,dwyer,2010
0.00021803156939338808,e,2010
3.424673499517856e-05,earlier,2010
0.00032256479715354045,economic,2010
0.00012694601244286086,economic scene,2010
4.769440580480365e-05,economist,2010
0.00026680178886296177,economy,2010
0.00024725784061964,effort,2010
9.736113666168565e-05,egypt,2010
3.2274409943100213e-06,eisenhower,2010
0.00015204833128749435,election,2010
4.590138303018698e-05,electric,2010
0.00031485479922268883,end,2010
2.187487785032348e-05,enemy,2010
0.00011816020084723912,energy,2010
2.7433248451635184e-05,enforcement,2010
4.3032546590800276e-06,enron,2010
0.00010291950726299736,era,2010
9.018904556321891e-05,euro,2010
0.0002700292298572718,europe,2010
0.00014577275157633598,european,2010
0.00021372831473430808,executive,2010
0.00011116741202623408,expert,2010
0.00011762229401485412,eye,2010
0.0003098343354537621,f,2010
4.482556936541697e-06,f kennedy,2010
0.00036147339136272235,face,2010
0.00017697134785466618,facebook,2010
0.00018468134578551788,fair,2010
0.00014021438097502426,fair game,2010
0.00018503995034044123,fall,2010
0.00034139153628701563,family,2010
0.0001394971718651776,fan,2010
0.00015133112217764768,far,2010
5.379068323850036e-07,farley,2010
0.00016137204971550107,fashion,2010
0.00020565971224853304,fear,2010
3.9446501041566934e-06,feb,2010
0.00017697134785466618,fed,2010
0.00025837458182226345,federal,2010
0.0001859364617277496,festival,2010
0.0002684155093601168,fight,2010
3.46053395501019e-05,fighter,2010
6.723835404812545e-05,fighting,2010
0.00031180666050584037,film,2010
0.00014380042652425762,final,2010
0.00015617228366911272,finance,2010
0.00026787760252773183,financial,2010
0.00010686415736715404,finding,2010
3.586045549233357e-07,fireman,2010
0.00018199181162359288,firm,2010
6.454881988620043e-06,flier,2010
5.181835818642202e-05,flight,2010
0.00014559344929887432,focus,2010
2.922627122625186e-05,foe,2010
0.00017984018429405288,food,2010
9.718183438422398e-05,football,2010
0.00019633599382052632,force,2010
5.343207868357702e-05,ford,2010
0.00012102903728662581,free,2010
1.4882089029318432e-05,freeze,2010
0.00010274020498553568,friday,2010
0.00012282206006124252,friend,2010
0.000200818550757068,fund,2010
0.00020512180541614806,future,2010
0.0003711557143456525,g,2010
0.00020619761908091804,g o,2010
0.00020601831680345638,g o p,2010
0.00012820112838509253,gain,2010
0.000540954971101852,game,2010
9.216137061529728e-05,gas,2010
1.793022774616679e-07,gaulle,2010
0.00012479438511332086,gay,2010
3.0481387168483534e-06,geneva,2010
4.912882402449699e-05,german,2010
6.114207661442874e-05,germany,2010
0.0002169557557286181,giant,2010
0.00010668485508969238,girl,2010
6.096277433696707e-06,giuliani,2010
0.0002001013416472213,global,2010
6.203858800173708e-05,gold,2010
0.0002121145942371531,good,2010
0.0001974118074852963,google,2010
1.613720497155011e-06,gould,2010
0.0003286610745872372,government,2010
1.793022774616679e-07,governor carey,2010
0.00011134671430369576,great,2010
0.00010453322776015236,greece,2010
7.028649276497379e-05,greek,2010
0.0002931592236498269,group,2010
0.0001482829834607993,growing,2010
0.00015366205178464937,growth,2010
